GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
 "27047","Freeborn, MN",4,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",963816,1011265,1020038,1069943,1087462,1146338,1159546,1148663,1097510,1160438,1224837,1219170,1278129,1205134,1169995,1182076,1199031,1215155,1260817
 "27047","Freeborn, MN",4,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",79.055,82.947,83.667,87.760,89.197,94.026,95.109,94.217,90.021,95.183,100.465,100.000,104.836,98.849,95.967,96.957,98.348,99.671,103.416
 "27047","Freeborn, MN",4,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",725400,777394,800654,869765,893984,963947,1026784,1040116,1015125,1088105,1190137,1219170,1310591,1246963,1227701,1259021,1294296,1333843,1417772
 "27049","Goodhue, MN",4,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",2252003,2325921,2867393,2639866,2501054,2472711,2319011,2362835,2315817,2441601,2556767,2539514,2713341,2680489,2670535,2678694,2800584,2787658,2850139
 "27049","Goodhue, MN",4,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",88.678,91.589,112.911,103.952,98.486,97.369,91.317,93.043,91.191,96.144,100.679,100.000,106.845,105.551,105.159,105.481,110.280,109.771,112.232
 "27049","Goodhue, MN",4,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",1806405,1876021,2372965,2240794,2168668,2215978,2139259,2207348,2257171,2374289,2529087,2539514,2779320,2819302,2837731,2839710,3017266,3066743,3217395
 "27051","Grant, MN",4,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",236738,244217,216528,246022,248597,256608,260271,288935,279015,282717,270892,338067,342473,280649,323458,284173,269385,275420,282218
 "27051","Grant, MN",4,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",70.027,72.239,64.049,72.773,73.535,75.905,76.988,85.467,82.532,83.627,80.130,100.000,101.303,83.016,95.679,84.058,79.684,81.469,83.480
 "27051","Grant, MN",4,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",169157,175977,161695,195444,200488,214683,234464,265426,248609,259727,264077,338067,350940,283879,315902,272256,263713,276339,293003
 "27053","Hennepin, MN",4,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",94901788,94488873,98206941,102604106,106569200,103538343,105865995,105170489,100193201,103330904,105964331,108820385,110960833,114715224,116675640,118485235,121037012,124812541,125835824
 "27053","Hennepin, MN",4,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",87.210,86.830,90.247,94.288,97.931,95.146,97.285,96.646,92.072,94.955,97.375,100.000,101.967,105.417,107.219,108.881,111.226,114.696,115.636
 "27053","Hennepin, MN",4,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",76542824,77454548,81485457,87359013,93087315,92993176,97744082,98208569,95540316,99330038,103517410,108820385,113202029,119225800,123887275,127624589,132097599,139275455,143512027
 "27055","Houston, MN",4,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",404168,418747,443743,466726,460781,498140,483234,489593,467590,502349,507768,509736,503222,525068,502247,529269,547736,552093,577214
 "27055","Houston, MN",4,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",79.290,82.150,87.053,91.562,90.396,97.725,94.801,96.048,91.732,98.551,99.614,100.000,98.722,103.008,98.531,103.832,107.455,108.310,113.238
 "27055","Houston, MN",4,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",319832,336664,366194,400392,396324,435830,442567,454053,436888,474707,495695,509736,515342,541221,518552,548172,578508,594024,634119
 "27057","Hubbard, MN",4,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",522208,575352,629549,880067,799680,671407,589201,559987,526824,538392,544860,545568,559422,536247,556401,566013,591875,608552,652253
 "27057","Hubbard, MN",4,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",95.718,105.459,115.393,161.312,146.578,123.066,107.998,102.643,96.564,98.685,99.870,100.000,102.539,98.291,101.986,103.747,108.488,111.545,119.555
 "27057","Hubbard, MN",4,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",407619,459315,514722,742938,690120,591583,532719,516475,500719,515980,530095,545568,573948,563159,599335,621437,661076,692910,758225
 "27059","Isanti, MN",4,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",741434,788272,802959,830802,890888,922792,910581,913982,901130,937533,960336,952661,956805,964764,978417,1023198,1024837,1047008,1036423
 "27059","Isanti, MN",4,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",77.828,82.744,84.286,87.209,93.516,96.865,95.583,95.940,94.591,98.412,100.806,100.000,100.435,101.270,102.704,107.404,107.576,109.904,108.792
 "27059","Isanti, MN",4,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",569824,620107,643034,683134,757209,810164,825679,844529,861012,899363,935601,952661,977477,1005255,1047497,1111063,1131567,1177852,1196144
 "27061","Itasca, MN",4,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",1729093,1751256,1707224,1743621,1721057,1784951,1758861,1822607,1667790,1929181,2094532,2062970,2177434,2131752,1938790,2066706,1998988,2093919,2081915
 "27061","Itasca, MN",4,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",83.816,84.890,82.756,84.520,83.426,86.523,85.259,88.349,80.844,93.515,101.530,100.000,105.549,103.334,93.981,100.181,96.899,101.500,100.918
 "27061","Itasca, MN",4,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",1296503,1319417,1319295,1391587,1436995,1570707,1590603,1686916,1620795,1885947,2087793,2062970,2207573,2226742,2046745,2184342,2173619,2341676,2389710
 "27063","Jackson, MN",4,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",354286,388194,439271,548370,648964,600095,542086,589556,655874,642577,666606,699204,688423,673619,669800,654394,660028,679823,719701
 "27063","Jackson, MN",4,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",50.670,55.519,62.825,78.428,92.815,85.826,77.529,84.318,93.803,91.901,95.338,100.000,98.458,96.341,95.795,93.591,94.397,97.228,102.931
 "27063","Jackson, MN",4,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",271663,297839,347112,451676,525535,488899,482582,530806,563107,575545,650682,699204,706853,690975,676595,651042,671656,697787,757094
 "27065","Kanabec, MN",4,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",338718,343616,335396,369625,325778,357276,324188,313578,301681,313116,318417,317287,352690,373031,370281,388504,358748,359717,375374
 "27065","Kanabec, MN",4,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",106.754,108.298,105.708,116.496,102.676,112.604,102.175,98.831,95.081,98.685,100.356,100.000,111.158,117.569,116.702,122.446,113.067,113.373,118.308
 "27065","Kanabec, MN",4,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",251122,261538,260872,297749,272075,311244,292832,289484,285707,298934,310429,317287,361452,389172,396686,424166,399564,411491,442924
 "27067","Kandiyohi, MN",4,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",1576780,1595466,1641971,1763904,1833014,1928631,1884505,1969985,1982328,2059208,2112270,2165062,2122066,2082311,2237904,2214173,2268064,2262315,2266679
 "27067","Kandiyohi, MN",4,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",72.828,73.691,75.839,81.471,84.663,89.080,87.042,90.990,91.560,95.111,97.562,100.000,98.014,96.178,103.364,102.268,104.757,104.492,104.693
 "27067","Kandiyohi, MN",4,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",1194701,1239639,1297990,1436518,1523018,1642069,1680648,1802433,1850212,1949226,2054262,2165062,2167070,2154343,2338591,2334980,2418968,2447404,2519180
 "27069","Kittson, MN",4,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",147820,159694,258136,158446,151266,182329,208821,264221,150342,194039,192923,243535,240149,191704,204023,179118,204181,208716,188376
 "27069","Kittson, MN",4,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",60.698,65.573,105.995,65.061,62.112,74.868,85.745,108.494,61.733,79.676,79.218,100.000,98.610,78.717,83.775,73.549,83.840,85.703,77.351
 "27069","Kittson, MN",4,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",104945,114917,195055,128588,122918,151199,191053,245193,133145,176144,187646,243535,246228,195466,207020,182582,212524,219632,203365
 "27071","Koochiching, MN",4,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",529646,530033,540253,604007,557239,527854,534722,501414,502953,522251,522018,500215,473879,445677,490667,515553,499236,495199,518855
 "27071","Koochiching, MN",4,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",105.884,105.961,108.004,120.749,111.400,105.525,106.898,100.240,100.547,104.405,104.359,100.000,94.735,89.097,98.091,103.066,99.804,98.997,103.726
 "27071","Koochiching, MN",4,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",425200,430680,443482,504406,476317,467315,485329,463472,482663,509378,513738,500215,490731,470918,530199,561805,556456,563763,602487
 "27073","Lac qui Parle, MN",4,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",239382,266236,225758,271297,292179,314231,299107,298958,428755,381830,343344,386018,349110,280370,297709,238733,262808,267431,317095
 "27073","Lac qui Parle, MN",4,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",62.013,68.970,58.484,70.281,75.691,81.403,77.485,77.446,111.071,98.915,88.945,100.000,90.439,72.631,77.123,61.845,68.082,69.279,82.145
 "27073","Lac qui Parle, MN",4,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",174882,195267,171662,217655,228257,247418,258794,264280,353688,335243,332639,386018,358094,287956,304898,246730,277535,288060,350433
 "27075","Lake, MN",4,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",493873,518958,510752,582813,610784,626548,588945,615966,552987,774909,798982,746079,784952,783751,549625,571299,622050,650665,707586
 "27075","Lake, MN",4,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",66.196,69.558,68.458,78.117,81.866,83.979,78.939,82.560,74.119,103.864,107.091,100.000,105.210,105.049,73.668,76.574,83.376,87.211,94.841
 "27075","Lake, MN",4,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",302977,325706,329941,399022,451350,496977,488121,536648,503741,732118,796086,746079,767984,769343,536042,561214,634697,684178,762839
 "27077","Lake of the Woods, MN",4,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",141489,163721,169344,157948,140528,158108,140359,129335,128883,138078,132155,127947,150406,160959,179234,177839,172822,169754,175830
 "27077","Lake of the Woods, MN",4,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",110.585,127.960,132.355,123.449,109.833,123.574,109.701,101.085,100.732,107.919,103.289,100.000,117.554,125.802,140.085,138.995,135.073,132.676,137.425
 "27077","Lake of the Woods, MN",4,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",106195,125483,133432,130247,118794,137444,126234,119823,121623,131151,128326,127947,154276,167935,190283,189158,188847,190782,202417
 "27079","Le Sueur, MN",4,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",716573,754597,749769,770364,754211,798659,766455,770306,724918,773619,808288,832957,845247,910444,841247,922289,967190,982877,1026787
 "27079","Le Sueur, MN",4,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",86.028,90.593,90.013,92.486,90.546,95.882,92.016,92.479,87.030,92.876,97.038,100.000,101.475,109.303,100.995,110.725,116.115,117.999,123.270
 "27079","Le Sueur, MN",4,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",525855,566550,570693,614342,621367,686288,689254,711149,668847,730992,791140,832957,853485,931835,871573,972505,1045914,1085856,1155607
 "27081","Lincoln, MN",4,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",183722,153553,167484,175617,200348,227996,229632,239603,298437,305368,314480,319866,309376,293577,313559,274724,307137,315083,381329
 "27081","Lincoln, MN",4,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",57.437,48.005,52.360,54.903,62.635,71.278,71.790,74.907,93.301,95.467,98.316,100.000,96.720,91.781,98.028,85.887,96.021,98.505,119.215
 "27081","Lincoln, MN",4,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",138038,115839,131127,145201,163122,190196,207113,218663,268437,282222,311288,319866,317135,304069,318165,273260,313866,326978,403056
 "27083","Lyon, MN",4,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",1301336,1289937,1208362,1270994,1321350,1339445,1317558,1375820,1388798,1377245,1377639,1339571,1394772,1424074,1555835,1593298,1569418,1566200,1585216
 "27083","Lyon, MN",4,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",97.146,96.295,90.205,94.881,98.640,99.991,98.357,102.706,103.675,102.812,102.842,100.000,104.121,106.308,116.144,118.941,117.158,116.918,118.338
 "27083","Lyon, MN",4,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",967895,989406,942573,1030157,1088038,1128395,1168116,1248269,1274276,1289559,1332385,1339571,1430434,1480581,1621285,1655537,1665061,1680866,1733822
 "27085","McLeod, MN",4,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",1177081,1258161,1356028,1428195,1487767,1584336,1578627,1581910,1487435,1555724,1553405,1578865,1569592,1632927,1698636,1768028,1710973,1747574,1720342
 "27085","McLeod, MN",4,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",74.552,79.688,85.886,90.457,94.230,100.346,99.985,100.193,94.209,98.534,98.387,100.000,99.413,103.424,107.586,111.981,108.367,110.685,108.961
 "27085","McLeod, MN",4,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",1087261,1166129,1246527,1313801,1374526,1473046,1482054,1485602,1436956,1507251,1519004,1578865,1611930,1694755,1794746,1885340,1861401,1936134,1943544
 "27087","Mahnomen, MN",4,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",144116,152587,161599,141247,150673,159506,158210,158194,144406,141601,152649,164144,167915,140009,163369,184295,159846,158733,158620
 "27087","Mahnomen, MN",4,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",87.799,92.959,98.450,86.051,91.793,97.175,96.385,96.375,87.975,86.266,92.997,100.000,102.297,85.296,99.528,112.277,97.382,96.703,96.635
 "27087","Mahnomen, MN",4,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",105350,114201,125433,114634,126051,138042,144975,148208,135731,134795,149027,164144,173250,147216,174458,194776,173738,177329,182374
 "27089","Marshall, MN",4,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",219104,236821,357532,220927,240639,281906,316210,414054,258135,304974,326913,401287,385068,300189,300733,324026,336390,358895,330811
 "27089","Marshall, MN",4,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",54.600,59.015,89.096,55.055,59.967,70.250,78.799,103.181,64.327,75.999,81.466,100.000,95.958,74.807,74.942,80.747,83.828,89.436,82.437
 "27089","Marshall, MN",4,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",157500,173973,273837,179417,199570,239745,291294,388218,234274,280933,317686,401287,394542,309730,318129,347300,368816,400474,380647
 "27091","Martin, MN",4,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",828446,886997,924631,1034819,1122133,1201731,1095592,1105874,1058072,1093056,1097802,1100663,1053472,1088604,1055352,976492,1096013,1154112,1200781
 "27091","Martin, MN",4,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",75.268,80.587,84.007,94.018,101.951,109.182,99.539,100.473,96.130,99.309,99.740,100.000,95.712,98.904,95.883,88.719,99.577,104.856,109.096
 "27091","Martin, MN",4,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",630352,678867,726703,850770,913997,996620,984007,1005559,933481,996729,1070993,1100663,1079566,1115042,1067831,988460,1135508,1209719,1286485
 "27093","Meeker, MN",4,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",549830,597166,578204,648065,657453,707275,704549,725966,640867,706953,700397,728950,706926,746098,769932,772287,818607,824333,846198
 "27093","Meeker, MN",4,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",75.428,81.921,79.320,88.904,90.192,97.027,96.653,99.591,87.916,96.982,96.083,100.000,96.979,102.353,105.622,105.945,112.300,113.085,116.085
 "27093","Meeker, MN",4,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",432907,478041,468132,538407,553196,607374,634442,663975,595194,663861,680403,728950,724227,772012,805029,813391,874213,889871,935499
 "27095","Mille Lacs, MN",4,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",682354,707826,682258,704299,680336,694863,692157,672066,643112,665351,666879,694267,711908,725469,732352,759934,742795,751071,766045
 "27095","Mille Lacs, MN",4,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",98.284,101.953,98.270,101.445,97.993,100.086,99.696,96.802,92.632,95.835,96.055,100.000,102.541,104.494,105.486,109.459,106.990,108.182,110.339
 "27095","Mille Lacs, MN",4,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",524800,554839,546209,581189,579601,612907,630514,624416,613108,640564,651580,694267,730411,759654,785990,829021,824032,852628,893026
 "27097","Morrison, MN",4,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",848594,882874,903777,983701,999440,1041772,1036931,1080196,1038828,1080645,1049353,1067099,1067904,1153409,1210575,1327067,1217471,1219342,1223822
 "27097","Morrison, MN",4,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",79.523,82.736,84.695,92.185,93.660,97.627,97.173,101.227,97.351,101.269,98.337,100.000,100.075,108.088,113.445,124.362,114.092,114.267,114.687
 "27097","Morrison, MN",4,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",629197,667906,704369,798060,818115,872111,923163,980172,932187,995560,1022326,1067099,1092841,1175924,1201136,1280101,1214252,1231644,1259222
 "27099","Mower, MN",4,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",1362170,1450561,1357776,1445778,1452785,1562014,1621557,1616035,1590050,1669962,1738870,1780519,1846323,1754074,1828013,1834838,1797242,1752051,1778847
 "27099","Mower, MN",4,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",76.504,81.468,76.257,81.200,81.593,87.728,91.072,90.762,89.303,93.791,97.661,100.000,103.696,98.515,102.667,103.051,100.939,98.401,99.906
 "27099","Mower, MN",4,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",1015406,1115539,1060577,1159082,1183007,1295658,1400664,1440753,1485932,1577669,1688306,1780519,1889134,1819027,1929785,1965205,1939556,1909249,1983562
 "27101","Murray, MN",4,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",302655,337279,308026,334521,375873,399717,413158,455135,518537,502195,521060,504793,528729,521878,608390,604407,539657,568962,633492
 "27101","Murray, MN",4,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",59.956,66.815,61.020,66.269,74.461,79.184,81.847,90.163,102.723,99.485,103.223,100.000,104.742,103.384,120.523,119.734,106.906,112.712,125.495
 "27101","Murray, MN",4,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",221471,245010,234912,272831,297152,318811,366802,409795,439971,447193,511141,504793,542156,531749,591006,559749,517391,549457,622027
 "27103","Nicollet, MN",4,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",1052887,1064172,1073360,1154884,1188077,1328931,1270529,1364321,1223936,1328175,1309932,1302835,1314630,1370210,1347956,1330738,1438895,1525582,1540170
 "27103","Nicollet, MN",4,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",80.815,81.681,82.386,88.644,91.192,102.003,97.520,104.719,93.944,101.945,100.545,100.000,100.905,105.171,103.463,102.142,110.443,117.097,118.217
 "27103","Nicollet, MN",4,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",855966,865378,886636,985003,1016688,1157356,1159789,1257100,1135735,1251989,1278867,1302835,1343041,1411503,1409567,1407178,1538728,1653769,1707888
 "27105","Nobles, MN",4,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",857310,916668,912025,979279,1020375,1041820,1096322,1206897,1370858,1267782,1141379,1150984,1142922,1208066,1259674,1257133,1335140,1369031,1404059
 "27105","Nobles, MN",4,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",74.485,79.642,79.239,85.082,88.652,90.516,95.251,104.858,119.103,110.148,99.166,100.000,99.300,104.959,109.443,109.223,116.000,118.944,121.988
 "27105","Nobles, MN",4,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",627473,680659,695043,776257,804945,828751,929531,1056130,1222614,1159238,1102592,1150984,1171901,1246314,1280845,1267818,1371837,1409750,1470252
 "27107","Norman, MN",4,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",250146,215186,309823,213187,234775,281577,275415,319887,218788,251751,249714,274608,250501,184049,184047,231577,205038,211332,195722
 "27107","Norman, MN",4,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",91.092,78.361,112.824,77.633,85.495,102.538,100.294,116.489,79.673,91.677,90.935,100.000,91.221,67.023,67.022,84.330,74.666,76.958,71.273
 "27107","Norman, MN",4,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",183680,157294,238518,177042,189660,228077,252479,296935,189011,225444,243603,274608,256649,188696,193453,244545,222969,234530,223381
 "27109","Olmsted, MN",4,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",6261258,6663123,7222417,7402693,7697484,7950198,8011284,8249274,8262536,8683247,8554897,8783417,9053816,9114403,9459255,9701265,10123583,10656379,10750877
 "27109","Olmsted, MN",4,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",71.285,75.860,82.228,84.280,87.637,90.514,91.209,93.919,94.070,98.860,97.398,100.000,103.079,103.768,107.694,110.450,115.258,121.324,122.400
 "27109","Olmsted, MN",4,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",5546227,5949748,6429198,6632638,6992704,7295059,7510066,7780059,7967518,8442200,8396167,8783417,9179061,9348908,9816409,10198693,10757902,11467327,11777196
 "27111","Otter Tail, MN",4,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",1744850,1822533,1860602,1892580,1897070,1973331,1981586,2090352,1969975,2042958,2096239,2101432,2188745,2266480,2232321,2241108,2255925,2278562,2340334
 "27111","Otter Tail, MN",4,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",83.031,86.728,88.540,90.061,90.275,93.904,94.297,99.473,93.744,97.217,99.753,100.000,104.155,107.854,106.229,106.647,107.352,108.429,111.369
 "27111","Otter Tail, MN",4,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",1357791,1444921,1511031,1587852,1621452,1729642,1800627,1935449,1866413,1949419,2043178,2101432,2242424,2351682,2327238,2351871,2406106,2469623,2599028
 "27113","Pennington, MN",4,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",597676,618967,671194,654366,701790,720564,740522,776127,719585,807685,844927,926928,1065819,1082496,1215217,1268132,1444336,1537758,1479503
 "27113","Pennington, MN",4,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",64.479,66.776,72.411,70.595,75.711,77.737,79.890,83.731,77.631,87.136,91.153,100.000,114.984,116.783,131.101,136.810,155.820,165.898,159.614
 "27113","Pennington, MN",4,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",447697,471540,522721,527442,582185,618094,656121,704544,675636,766058,821800,926928,1090078,1120679,1271202,1334971,1537543,1669180,1666248
 "27115","Pine, MN",4,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",588589,616867,606343,637493,598594,664864,655230,618903,632060,631615,637062,607552,623500,639040,625858,623389,604444,615726,646826
 "27115","Pine, MN",4,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",96.879,101.533,99.801,104.928,98.526,109.433,107.848,101.868,104.034,103.961,104.857,100.000,102.625,105.183,103.013,102.607,99.489,101.345,106.464
 "27115","Pine, MN",4,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",436284,470829,475041,517597,503267,580485,594832,573556,599306,604780,622801,607552,639843,668487,669873,679230,671294,701529,757907
 "27117","Pipestone, MN",4,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",443057,397673,392764,450731,500423,525054,505244,528913,570469,594838,612817,591967,574344,680681,661636,683695,749202,763368,790096
 "27117","Pipestone, MN",4,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",74.845,67.178,66.349,76.141,84.536,88.697,85.350,89.348,96.368,100.485,103.522,100.000,97.023,114.986,111.769,115.495,126.561,128.954,133.470
 "27117","Pipestone, MN",4,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",321623,290022,294906,355045,393938,423725,438286,468001,490821,534517,600373,591967,587913,691829,648518,651311,738856,756987,795034
 "27119","Polk, MN",4,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",890847,923557,1111178,952752,1012138,1167826,1157479,1354065,1191714,1238806,1261949,1303451,1367025,1184146,1153911,1233914,1210279,1229913,1221554
 "27119","Polk, MN",4,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",68.345,70.855,85.249,73.095,77.651,89.595,88.801,103.883,91.428,95.040,96.816,100.000,104.877,90.847,88.527,94.665,92.852,94.358,93.717
 "27119","Polk, MN",4,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",659814,701176,867124,775012,839836,991139,1044023,1247210,1091175,1154821,1224050,1303451,1398842,1223704,1220898,1328086,1319709,1363628,1392941
